customer_id,name,email,phone,age,salary,purchase_amount,city,purchase_date
C0810,Mayurkumar Surani,rahul@example.com,918765432109,44,900000,65000,Bangalore,2024-02-03 17:00:00
C0811,Mayurkumar Surani,rahul@example.com,9876543210,41,1400000,35000,Delhi,2024-02-03 18:00:00
C0812,Mayurkumar Surani,rahul@example.com,9876543210,50,3150000,55000,Mumbai,2024-02-03 19:00:00
C0813,Priya  Patel,priya@example.com,9876543210,36,1900000,85000,Mumbai,2024-02-03 20:00:00
C0814,Sneha Desai,mayur@example.com,918765432109,42,1200000,75000,Mumbai,2024-02-03 21:00:00
C0815,Sneha Desai,rahul@example.com,918765432109,51,1900000,40000,Mumbai,2024-02-03 22:00:00
C0816,Amit Kumar,rahul@example.com,9876543210,29,1800000,80000,Mumbai,2024-02-03 23:00:00
C0817,Mayurkumar Surani,priya@example.com,9876543210,29,1100000,90000,Mumbai,2024-02-04 00:00:00
C0818,Mayurkumar Surani,rahul@example.com,7654321098,55,1600000,50000,Mumbai,2024-02-04 01:00:00
C0819,Mayurkumar Surani,rahul@example.com,9876543210,27,3150000,70000,Pune,2024-02-04 02:00:00
C0820,Rahul Sharma,rahul@example.com,7654321098,39,3150000,30000,Bangalore,2024-02-04 03:00:00
C0821,Amit Kumar,,918765432109,51,1400000,30000,Mumbai,2024-02-04 04:00:00
C0822,Rahul Sharma,mayur@example.com,7654321098,33,1800000,55000,Bangalore,2024-02-04 05:00:00
C0823,Rahul Sharma,,7654321098,47,1500000,55000,Mumbai,2024-02-04 06:00:00
C0824,Rahul Sharma,priya@example.com,7654321098,43,600000,40000,Delhi,2024-02-04 07:00:00
C0825,Mayurkumar Surani,rahul@example.com,7654321098,34,1100000,80000,Mumbai,2024-02-04 08:00:00
C0826,Mayurkumar Surani,priya@example.com,9876543210,41,1600000,40000,Mumbai,2024-02-04 09:00:00
C0827,Priya  Patel,rahul@example.com,9876543210,49,600000,80000,Pune,2024-02-04 10:00:00
C0828,Priya  Patel,,9876543210,23,1000000,20000,Delhi,2024-02-04 11:00:00
C0829,Rahul Sharma,,918765432109,32,1400000,80000,Delhi,2024-02-04 12:00:00
C0830,Amit Kumar,,7654321098,42,1900000,55000,Mumbai,2024-02-04 13:00:00
C0831,Mayurkumar Surani,priya@example.com,9876543210,27,900000,80000,Mumbai,2024-02-04 14:00:00
C0832,Mayurkumar Surani,rahul@example.com,9876543210,37,700000,20000,Pune,2024-02-04 15:00:00
C0833,Amit Kumar,rahul@example.com,9876543210,31,900000,35000,Delhi,2024-02-04 16:00:00
C0834,Sneha Desai,rahul@example.com,9876543210,50,1200000,65000,Pune,2024-02-04 17:00:00
C0835,Mayurkumar Surani,priya@example.com,7654321098,33,1200000,80000,Delhi,2024-02-04 18:00:00
C0836,Mayurkumar Surani,,7654321098,53,1200000,35000,Mumbai,2024-02-04 19:00:00
C0837,Priya  Patel,mayur@example.com,918765432109,37,1600000,70000,Delhi,2024-02-04 20:00:00
C0838,Mayurkumar Surani,priya@example.com,7654321098,53,1200000,80000,Delhi,2024-02-04 21:00:00
C0839,Mayurkumar Surani,priya@example.com,7654321098,30,1500000,20000,Bangalore,2024-02-04 22:00:00
C0840,Sneha Desai,rahul@example.com,9876543210,40,1800000,45000,Mumbai,2024-02-04 23:00:00
C0841,Sneha Desai,rahul@example.com,918765432109,31,1200000,45000,Mumbai,2024-02-05 00:00:00
C0842,Mayurkumar Surani,priya@example.com,7654321098,34,1400000,147500,Mumbai,2024-02-05 01:00:00
C0843,Rahul Sharma,priya@example.com,9876543210,50,1100000,80000,Mumbai,2024-02-05 02:00:00
C0844,Priya  Patel,,7654321098,48,3150000,25000,Mumbai,2024-02-05 03:00:00
C0845,Priya  Patel,,9876543210,45,800000,80000,Mumbai,2024-02-05 04:00:00
C0846,Mayurkumar Surani,mayur@example.com,9876543210,37,1700000,20000,Mumbai,2024-02-05 05:00:00
C0847,Amit Kumar,rahul@example.com,9876543210,51,800000,70000,Bangalore,2024-02-05 06:00:00
C0848,Rahul Sharma,mayur@example.com,7654321098,41,900000,45000,Mumbai,2024-02-05 07:00:00
C0849,Mayurkumar Surani,,9876543210,57,800000,85000,Delhi,2024-02-05 08:00:00
C0850,Rahul Sharma,rahul@example.com,918765432109,36,1000000,70000,Mumbai,2024-02-05 09:00:00
C0851,Rahul Sharma,,918765432109,42,600000,20000,Pune,2024-02-05 10:00:00
C0852,Rahul Sharma,rahul@example.com,9876543210,43,1500000,85000,Pune,2024-02-05 11:00:00
C0853,Mayurkumar Surani,,9876543210,27,1800000,50000,Mumbai,2024-02-05 12:00:00
C0854,Priya  Patel,rahul@example.com,9876543210,40,900000,75000,Bangalore,2024-02-05 13:00:00
C0855,Priya  Patel,rahul@example.com,9876543210,25,1000000,70000,Mumbai,2024-02-05 14:00:00
C0856,Rahul Sharma,rahul@example.com,9876543210,24,1400000,40000,Bangalore,2024-02-05 15:00:00
C0857,Amit Kumar,rahul@example.com,7654321098,48,1200000,80000,Pune,2024-02-05 16:00:00
C0858,Mayurkumar Surani,rahul@example.com,9876543210,47,1800000,40000,Mumbai,2024-02-05 17:00:00
C0859,Mayurkumar Surani,rahul@example.com,9876543210,30,700000,35000,Mumbai,2024-02-05 18:00:00
C0860,Mayurkumar Surani,mayur@example.com,9876543210,20,1600000,15000,Bangalore,2024-02-05 19:00:00
C0861,Amit Kumar,priya@example.com,7654321098,81,3150000,50000,Bangalore,2024-02-05 20:00:00
C0862,Mayurkumar Surani,mayur@example.com,9876543210,38,3150000,90000,Mumbai,2024-02-05 21:00:00
C0863,Rahul Sharma,rahul@example.com,9876543210,28,500000,30000,Delhi,2024-02-05 22:00:00
C0864,Priya  Patel,rahul@example.com,918765432109,46,1400000,65000,Delhi,2024-02-05 23:00:00
C0865,Mayurkumar Surani,,918765432109,53,1400000,10000,Mumbai,2024-02-06 00:00:00
C0866,Sneha Desai,rahul@example.com,7654321098,23,600000,55000,Delhi,2024-02-06 01:00:00
C0867,Sneha Desai,rahul@example.com,9876543210,55,1300000,60000,Pune,2024-02-06 02:00:00
C0868,Amit Kumar,rahul@example.com,918765432109,37,1700000,85000,Delhi,2024-02-06 03:00:00
C0869,Rahul Sharma,rahul@example.com,9876543210,34,3150000,75000,Mumbai,2024-02-06 04:00:00
C0870,Mayurkumar Surani,rahul@example.com,9876543210,32,1600000,45000,Delhi,2024-02-06 05:00:00
C0871,Rahul Sharma,rahul@example.com,918765432109,38,1200000,90000,Mumbai,2024-02-06 06:00:00
C0872,Mayurkumar Surani,priya@example.com,7654321098,25,3150000,95000,Bangalore,2024-02-06 07:00:00
C0873,Amit Kumar,priya@example.com,7654321098,31,1900000,65000,Pune,2024-02-06 08:00:00
C0874,Amit Kumar,rahul@example.com,7654321098,56,1400000,90000,Mumbai,2024-02-06 09:00:00
C0875,Sneha Desai,,918765432109,36,1900000,75000,Mumbai,2024-02-06 10:00:00
C0876,Rahul Sharma,rahul@example.com,9876543210,42,1900000,85000,Mumbai,2024-02-06 11:00:00
C0877,Mayurkumar Surani,priya@example.com,9876543210,45,1100000,75000,Bangalore,2024-02-06 12:00:00
C0878,Sneha Desai,,9876543210,48,1700000,50000,Bangalore,2024-02-06 13:00:00
C0879,Rahul Sharma,rahul@example.com,9876543210,52,3150000,25000,Pune,2024-02-06 14:00:00
C0880,Sneha Desai,,9876543210,46,1300000,60000,Mumbai,2024-02-06 15:00:00
C0881,Mayurkumar Surani,mayur@example.com,9876543210,44,1200000,35000,Pune,2024-02-06 16:00:00
C0882,Priya  Patel,priya@example.com,918765432109,29,1700000,80000,Delhi,2024-02-06 17:00:00
C0883,Priya  Patel,rahul@example.com,918765432109,42,3150000,30000,Mumbai,2024-02-06 18:00:00
C0884,Priya  Patel,rahul@example.com,918765432109,40,1300000,60000,Pune,2024-02-06 19:00:00
C0885,Priya  Patel,rahul@example.com,918765432109,40,1600000,95000,Mumbai,2024-02-06 20:00:00
C0886,Mayurkumar Surani,rahul@example.com,918765432109,81,1600000,70000,Mumbai,2024-02-06 21:00:00
C0887,Priya  Patel,rahul@example.com,9876543210,32,1000000,60000,Delhi,2024-02-06 22:00:00
C0888,Mayurkumar Surani,,9876543210,56,1100000,75000,Mumbai,2024-02-06 23:00:00
C0889,Amit Kumar,,918765432109,52,700000,95000,Delhi,2024-02-07 00:00:00
C0890,Amit Kumar,,918765432109,43,3150000,80000,Delhi,2024-02-07 01:00:00
C0891,Mayurkumar Surani,mayur@example.com,9876543210,30,3150000,80000,Mumbai,2024-02-07 02:00:00
C0892,Priya  Patel,rahul@example.com,918765432109,36,1100000,50000,Mumbai,2024-02-07 03:00:00
C0893,Priya  Patel,,9876543210,23,800000,45000,Mumbai,2024-02-07 04:00:00
C0894,Priya  Patel,mayur@example.com,9876543210,44,1200000,147500,Pune,2024-02-07 05:00:00
C0895,Sneha Desai,rahul@example.com,9876543210,49,1700000,10000,Mumbai,2024-02-07 06:00:00
C0896,Rahul Sharma,rahul@example.com,7654321098,28,1700000,25000,Pune,2024-02-07 07:00:00
C0897,Sneha Desai,mayur@example.com,9876543210,40,3150000,75000,Bangalore,2024-02-07 08:00:00
C0898,Rahul Sharma,priya@example.com,7654321098,39,3150000,15000,Bangalore,2024-02-07 09:00:00
C0899,Priya  Patel,mayur@example.com,7654321098,38,900000,85000,Bangalore,2024-02-07 10:00:00
C0900,Priya  Patel,mayur@example.com,7654321098,38,1000000,20000,Mumbai,2024-02-07 11:00:00
C0901,Sneha Desai,rahul@example.com,918765432109,31,1700000,45000,Mumbai,2024-02-07 12:00:00
C0902,Sneha Desai,rahul@example.com,9876543210,56,1800000,35000,Pune,2024-02-07 13:00:00
C0903,Rahul Sharma,priya@example.com,7654321098,81,800000,85000,Delhi,2024-02-07 14:00:00
C0904,Amit Kumar,,9876543210,36,1100000,85000,Pune,2024-02-07 15:00:00
C0905,Rahul Sharma,,918765432109,56,1200000,40000,Bangalore,2024-02-07 16:00:00
C0906,Sneha Desai,mayur@example.com,9876543210,58,1700000,70000,Pune,2024-02-07 17:00:00
C0907,Mayurkumar Surani,rahul@example.com,7654321098,47,1000000,70000,Delhi,2024-02-07 18:00:00
C0908,Sneha Desai,rahul@example.com,9876543210,40,1000000,30000,Mumbai,2024-02-07 19:00:00
C0909,Mayurkumar Surani,,9876543210,54,700000,147500,Pune,2024-02-07 20:00:00
C0910,Mayurkumar Surani,priya@example.com,9876543210,37,700000,95000,Bangalore,2024-02-07 21:00:00
C0911,Sneha Desai,rahul@example.com,918765432109,33,1700000,80000,Bangalore,2024-02-07 22:00:00
C0912,Mayurkumar Surani,priya@example.com,9876543210,54,600000,95000,Mumbai,2024-02-07 23:00:00
C0913,Amit Kumar,rahul@example.com,918765432109,40,3150000,15000,Pune,2024-02-08 00:00:00
C0914,Rahul Sharma,,7654321098,26,1000000,55000,Delhi,2024-02-08 01:00:00
C0915,Mayurkumar Surani,rahul@example.com,918765432109,40,1200000,70000,Mumbai,2024-02-08 02:00:00
C0916,Rahul Sharma,rahul@example.com,9876543210,32,1200000,95000,Pune,2024-02-08 03:00:00
C0917,Mayurkumar Surani,mayur@example.com,918765432109,37,1000000,80000,Mumbai,2024-02-08 04:00:00
C0918,Mayurkumar Surani,mayur@example.com,9876543210,56,1800000,65000,Bangalore,2024-02-08 05:00:00
C0919,Rahul Sharma,,918765432109,32,700000,80000,Delhi,2024-02-08 06:00:00
C0920,Sneha Desai,rahul@example.com,9876543210,55,1400000,70000,Delhi,2024-02-08 07:00:00
C0921,Priya  Patel,priya@example.com,7654321098,50,700000,95000,Delhi,2024-02-08 08:00:00
C0922,Mayurkumar Surani,rahul@example.com,9876543210,21,1600000,80000,Bangalore,2024-02-08 09:00:00
C0923,Rahul Sharma,mayur@example.com,918765432109,35,3150000,60000,Pune,2024-02-08 10:00:00
C0924,Mayurkumar Surani,mayur@example.com,918765432109,28,900000,80000,Mumbai,2024-02-08 11:00:00
C0925,Mayurkumar Surani,rahul@example.com,918765432109,28,1300000,20000,Pune,2024-02-08 12:00:00
C0926,Mayurkumar Surani,rahul@example.com,9876543210,57,1100000,40000,Mumbai,2024-02-08 13:00:00
C0927,Mayurkumar Surani,mayur@example.com,9876543210,30,800000,75000,Delhi,2024-02-08 14:00:00
C0928,Priya  Patel,priya@example.com,9876543210,41,1700000,75000,Pune,2024-02-08 15:00:00
C0929,Sneha Desai,,9876543210,52,1700000,70000,Delhi,2024-02-08 16:00:00
C0930,Mayurkumar Surani,,9876543210,55,1400000,65000,Mumbai,2024-02-08 17:00:00
C0931,Rahul Sharma,rahul@example.com,9876543210,42,3150000,50000,Delhi,2024-02-08 18:00:00
C0932,Amit Kumar,,7654321098,53,1700000,10000,Delhi,2024-02-08 19:00:00
C0933,Mayurkumar Surani,mayur@example.com,7654321098,28,3150000,80000,Mumbai,2024-02-08 20:00:00
C0934,Mayurkumar Surani,mayur@example.com,9876543210,43,800000,60000,Mumbai,2024-02-08 21:00:00
C0935,Priya  Patel,rahul@example.com,9876543210,27,500000,80000,Delhi,2024-02-08 22:00:00
C0936,Sneha Desai,rahul@example.com,918765432109,26,500000,95000,Delhi,2024-02-08 23:00:00
C0937,Amit Kumar,rahul@example.com,7654321098,55,1900000,65000,Mumbai,2024-02-09 00:00:00
C0938,Mayurkumar Surani,priya@example.com,9876543210,37,1700000,10000,Mumbai,2024-02-09 01:00:00
C0939,Mayurkumar Surani,,9876543210,22,3150000,80000,Pune,2024-02-09 02:00:00
C0940,Rahul Sharma,rahul@example.com,9876543210,47,1200000,147500,Mumbai,2024-02-09 03:00:00
C0941,Amit Kumar,rahul@example.com,918765432109,25,1700000,90000,Mumbai,2024-02-09 04:00:00
C0942,Mayurkumar Surani,rahul@example.com,7654321098,40,1800000,30000,Mumbai,2024-02-09 05:00:00
C0943,Rahul Sharma,mayur@example.com,9876543210,47,1200000,20000,Bangalore,2024-02-09 06:00:00
C0944,Sneha Desai,,9876543210,59,1200000,15000,Mumbai,2024-02-09 07:00:00
C0945,Rahul Sharma,rahul@example.com,9876543210,20,1900000,20000,Mumbai,2024-02-09 08:00:00
C0946,Mayurkumar Surani,rahul@example.com,918765432109,55,1700000,45000,Delhi,2024-02-09 09:00:00
C0947,Priya  Patel,,9876543210,40,1100000,85000,Delhi,2024-02-09 10:00:00
C0948,Priya  Patel,mayur@example.com,918765432109,81,900000,35000,Delhi,2024-02-09 11:00:00
C0949,Priya  Patel,priya@example.com,918765432109,54,3150000,70000,Delhi,2024-02-09 12:00:00
C0950,Mayurkumar Surani,,918765432109,32,3150000,85000,Bangalore,2024-02-09 13:00:00
C0951,Priya  Patel,,7654321098,29,600000,85000,Mumbai,2024-02-09 14:00:00
C0952,Amit Kumar,priya@example.com,7654321098,29,3150000,20000,Delhi,2024-02-09 15:00:00
C0953,Sneha Desai,,9876543210,32,1100000,70000,Pune,2024-02-09 16:00:00
C0954,Rahul Sharma,mayur@example.com,9876543210,56,1700000,75000,Delhi,2024-02-09 17:00:00
C0955,Rahul Sharma,mayur@example.com,7654321098,57,1800000,45000,Mumbai,2024-02-09 18:00:00
C0956,Mayurkumar Surani,priya@example.com,9876543210,43,1700000,65000,Delhi,2024-02-09 19:00:00
C0957,Priya  Patel,rahul@example.com,7654321098,21,1500000,45000,Bangalore,2024-02-09 20:00:00
C0958,Priya  Patel,rahul@example.com,918765432109,41,3150000,50000,Mumbai,2024-02-09 21:00:00
C0959,Mayurkumar Surani,rahul@example.com,7654321098,36,3150000,10000,Mumbai,2024-02-09 22:00:00
C0960,Sneha Desai,,918765432109,55,1200000,35000,Mumbai,2024-02-09 23:00:00
C0961,Amit Kumar,rahul@example.com,9876543210,33,1900000,80000,Mumbai,2024-02-10 00:00:00
C0962,Rahul Sharma,priya@example.com,9876543210,29,1300000,60000,Mumbai,2024-02-10 01:00:00
C0963,Mayurkumar Surani,priya@example.com,9876543210,54,1400000,60000,Pune,2024-02-10 02:00:00
C0964,Mayurkumar Surani,rahul@example.com,918765432109,44,1600000,70000,Mumbai,2024-02-10 03:00:00
C0965,Mayurkumar Surani,mayur@example.com,918765432109,22,500000,60000,Mumbai,2024-02-10 04:00:00
C0966,Rahul Sharma,rahul@example.com,918765432109,57,1300000,95000,Mumbai,2024-02-10 05:00:00
C0967,Mayurkumar Surani,,9876543210,36,1900000,80000,Mumbai,2024-02-10 06:00:00
C0968,Amit Kumar,mayur@example.com,7654321098,31,500000,10000,Mumbai,2024-02-10 07:00:00
C0969,Mayurkumar Surani,priya@example.com,9876543210,43,1600000,40000,Bangalore,2024-02-10 08:00:00
C0970,Mayurkumar Surani,rahul@example.com,9876543210,48,700000,70000,Delhi,2024-02-10 09:00:00
C0971,Sneha Desai,rahul@example.com,7654321098,81,1500000,65000,Bangalore,2024-02-10 10:00:00
C0972,Amit Kumar,rahul@example.com,9876543210,44,600000,95000,Mumbai,2024-02-10 11:00:00
C0973,Mayurkumar Surani,,9876543210,55,3150000,80000,Pune,2024-02-10 12:00:00
C0974,Amit Kumar,rahul@example.com,9876543210,45,1300000,80000,Delhi,2024-02-10 13:00:00
C0975,Rahul Sharma,rahul@example.com,918765432109,57,1900000,45000,Pune,2024-02-10 14:00:00
C0976,Priya  Patel,rahul@example.com,7654321098,20,1600000,80000,Mumbai,2024-02-10 15:00:00
C0977,Mayurkumar Surani,rahul@example.com,9876543210,39,500000,55000,Mumbai,2024-02-10 16:00:00
C0978,Sneha Desai,rahul@example.com,7654321098,47,1700000,40000,Pune,2024-02-10 17:00:00
C0979,Rahul Sharma,,9876543210,35,1800000,95000,Pune,2024-02-10 18:00:00
C0980,Amit Kumar,mayur@example.com,918765432109,36,1200000,85000,Pune,2024-02-10 19:00:00
C0981,Mayurkumar Surani,,7654321098,59,1200000,147500,Mumbai,2024-02-10 20:00:00
C0982,Rahul Sharma,,9876543210,47,1600000,35000,Mumbai,2024-02-10 21:00:00
C0983,Mayurkumar Surani,rahul@example.com,9876543210,31,500000,50000,Pune,2024-02-10 22:00:00
C0984,Amit Kumar,mayur@example.com,7654321098,46,1500000,70000,Delhi,2024-02-10 23:00:00
C0985,Priya  Patel,rahul@example.com,9876543210,81,1200000,45000,Mumbai,2024-02-11 00:00:00
C0986,Rahul Sharma,priya@example.com,7654321098,49,1400000,85000,Bangalore,2024-02-11 01:00:00
C0987,Mayurkumar Surani,rahul@example.com,7654321098,40,1500000,70000,Bangalore,2024-02-11 02:00:00
C0988,Sneha Desai,rahul@example.com,7654321098,53,1100000,70000,Delhi,2024-02-11 03:00:00
C0989,Mayurkumar Surani,rahul@example.com,9876543210,56,1500000,90000,Mumbai,2024-02-11 04:00:00
C0990,Amit Kumar,mayur@example.com,9876543210,25,3150000,147500,Pune,2024-02-11 05:00:00
C0991,Rahul Sharma,rahul@example.com,918765432109,26,500000,30000,Mumbai,2024-02-11 06:00:00
C0992,Rahul Sharma,mayur@example.com,9876543210,51,1200000,90000,Pune,2024-02-11 07:00:00
C0993,Priya  Patel,rahul@example.com,9876543210,51,1000000,50000,Mumbai,2024-02-11 08:00:00
C0994,Priya  Patel,priya@example.com,9876543210,44,1000000,15000,Bangalore,2024-02-11 09:00:00
C0995,Sneha Desai,mayur@example.com,918765432109,52,900000,95000,Pune,2024-02-11 10:00:00
C0996,Mayurkumar Surani,rahul@example.com,9876543210,26,1700000,50000,Delhi,2024-02-11 11:00:00
C0997,Sneha Desai,mayur@example.com,9876543210,31,1200000,35000,Mumbai,2024-02-11 12:00:00
C0998,Mayurkumar Surani,mayur@example.com,9876543210,35,1300000,60000,Delhi,2024-02-11 13:00:00
C0999,Mayurkumar Surani,priya@example.com,7654321098,35,3150000,35000,Mumbai,2024-02-11 14:00:00
C1000,Sneha Desai,,7654321098,81,700000,35000,Pune,2024-02-11 15:00:00
